symbol,provider_symbol,asset_class,region,provider
ams/SJPE,SJPE.AS,etf,NL,yahoo
ams/SKUK,SKUK.AS,etf,NL,yahoo
ams/SKYE,SKYE.AS,etf,NL,yahoo
ams/SLXU,SLXU.AS,etf,NL,yahoo
ams/SMUA,SMUA.AS,etf,NL,yahoo
ams/SP20,SP20.AS,etf,NL,yahoo
ams/SPXS,SPXS.AS,etf,NL,yahoo
ams/SPYL,SPYL.AS,etf,NL,yahoo
ams/SPYP,SPYP.AS,etf,NL,yahoo
ams/SRIL,SRIL.AS,etf,NL,yahoo
ams/SSAC,SSAC.AS,etf,NL,yahoo
ams/SSQ,SSQ.AS,etf,NL,yahoo
ams/STEC,STEC.AS,etf,NL,yahoo
ams/STOR,STOR.AS,etf,NL,yahoo
ams/SUAU,SUAU.AS,etf,NL,yahoo
ams/SUJD,SUJD.AS,etf,NL,yahoo
ams/SUJP,SUJP.AS,etf,NL,yahoo
ams/SUOA,SUOA.AS,etf,NL,yahoo
ams/SUOU,SUOU.AS,etf,NL,yahoo
ams/SUSM,SUSM.AS,etf,NL,yahoo
ams/SUSW,SUSW.AS,etf,NL,yahoo
ams/SUWU,SUWU.AS,etf,NL,yahoo
ams/SWRD,SWRD.AS,etf,NL,yahoo
ams/SXLB,SXLB.AS,etf,NL,yahoo
ams/SXLC,SXLC.AS,etf,NL,yahoo
ams/SXLE,SXLE.AS,etf,NL,yahoo
ams/SXLF,SXLF.AS,etf,NL,yahoo
ams/SXLI,SXLI.AS,etf,NL,yahoo
ams/SXLK,SXLK.AS,etf,NL,yahoo
ams/SXLP,SXLP.AS,etf,NL,yahoo
ams/SXLU,SXLU.AS,etf,NL,yahoo
ams/SXLV,SXLV.AS,etf,NL,yahoo
ams/SXLY,SXLY.AS,etf,NL,yahoo
ams/TAT,TAT.AS,etf,NL,yahoo
ams/TCBT,TCBT.AS,etf,NL,yahoo
ams/TDIV,TDIV.AS,etf,NL,yahoo
ams/TDT,TDT.AS,etf,NL,yahoo
ams/TEET,TEET.AS,etf,NL,yahoo
ams/TGBT,TGBT.AS,etf,NL,yahoo
ams/TI5A,TI5A.AS,etf,NL,yahoo
ams/TLCO,TLCO.AS,etf,NL,yahoo
ams/TOF,TOF.AS,etf,NL,yahoo
ams/TPSA,TPSA.AS,etf,NL,yahoo
ams/TRET,TRET.AS,etf,NL,yahoo
ams/TSWE,TSWE.AS,etf,NL,yahoo
ams/U13C,U13C.AS,etf,NL,yahoo
ams/U1FA,U1FA.AS,etf,NL,yahoo
ams/U500,U500.AS,etf,NL,yahoo
ams/UBU3,UBU3.AS,etf,NL,yahoo
ams/UBU7,UBU7.AS,etf,NL,yahoo
ams/UBU9,UBU9.AS,etf,NL,yahoo
ams/UBUM,UBUM.AS,etf,NL,yahoo
ams/UBUR,UBUR.AS,etf,NL,yahoo
ams/UBUS,UBUS.AS,etf,NL,yahoo
ams/UBUT,UBUT.AS,etf,NL,yahoo
ams/UBUV,UBUV.AS,etf,NL,yahoo
ams/UBUW,UBUW.AS,etf,NL,yahoo
ams/UBUX,UBUX.AS,etf,NL,yahoo
ams/UCEU,UCEU.AS,etf,NL,yahoo
ams/UCTA,UCTA.AS,etf,NL,yahoo
ams/UCTD,UCTD.AS,etf,NL,yahoo
ams/UE24,UE24.AS,etf,NL,yahoo
ams/UE25,UE25.AS,etf,NL,yahoo
ams/UE27,UE27.AS,etf,NL,yahoo
ams/UE28,UE28.AS,etf,NL,yahoo
ams/UE31,UE31.AS,etf,NL,yahoo
ams/UE33,UE33.AS,etf,NL,yahoo
ams/UEDD,UEDD.AS,etf,NL,yahoo
ams/UEF0,UEF0.AS,etf,NL,yahoo
ams/UEF5,UEF5.AS,etf,NL,yahoo
ams/UEF6,UEF6.AS,etf,NL,yahoo
ams/UEF8,UEF8.AS,etf,NL,yahoo
ams/UEF9,UEF9.AS,etf,NL,yahoo
ams/UEFD,UEFD.AS,etf,NL,yahoo
ams/UEFF,UEFF.AS,etf,NL,yahoo
ams/UEFI,UEFI.AS,etf,NL,yahoo
ams/UIM1,UIM1.AS,etf,NL,yahoo
ams/UIM2,UIM2.AS,etf,NL,yahoo
ams/UIM4,UIM4.AS,etf,NL,yahoo
ams/UIM5,UIM5.AS,etf,NL,yahoo
ams/UIM9,UIM9.AS,etf,NL,yahoo
ams/UIMA,UIMA.AS,etf,NL,yahoo
ams/UIMD,UIMD.AS,etf,NL,yahoo
ams/UIMI,UIMI.AS,etf,NL,yahoo
ams/UIMM,UIMM.AS,etf,NL,yahoo
ams/UIMP,UIMP.AS,etf,NL,yahoo
ams/UIMR,UIMR.AS,etf,NL,yahoo
ams/UIMT,UIMT.AS,etf,NL,yahoo
ams/UIMY,UIMY.AS,etf,NL,yahoo
ams/UIMZ,UIMZ.AS,etf,NL,yahoo
ams/UKSR,UKSR.AS,etf,NL,yahoo
ams/UMDV,UMDV.AS,etf,NL,yahoo
ams/UPAB,UPAB.AS,etf,NL,yahoo
ams/US03,US03.AS,etf,NL,yahoo
ams/USCE,USCE.AS,etf,NL,yahoo
ams/USEE,USEE.AS,etf,NL,yahoo
ams/USLD,USLD.AS,etf,NL,yahoo
ams/USRI,USRI.AS,etf,NL,yahoo
ams/V20A,V20A.AS,etf,NL,yahoo
ams/V20D,V20D.AS,etf,NL,yahoo
ams/V3AA,V3AA.AS,etf,NL,yahoo
ams/V3AL,V3AL.AS,etf,NL,yahoo
ams/V3EA,V3EA.AS,etf,NL,yahoo
ams/V3GE,V3GE.AS,etf,NL,yahoo
ams/V3MA,V3MA.AS,etf,NL,yahoo
ams/V3ML,V3ML.AS,etf,NL,yahoo
ams/V3NL,V3NL.AS,etf,NL,yahoo
ams/V3PL,V3PL.AS,etf,NL,yahoo
ams/V3RE,V3RE.AS,etf,NL,yahoo
ams/V3RF,V3RF.AS,etf,NL,yahoo
ams/V40A,V40A.AS,etf,NL,yahoo
ams/V40D,V40D.AS,etf,NL,yahoo
ams/V60A,V60A.AS,etf,NL,yahoo
ams/V60D,V60D.AS,etf,NL,yahoo
ams/V80A,V80A.AS,etf,NL,yahoo
ams/V80D,V80D.AS,etf,NL,yahoo
ams/VAPX,VAPX.AS,etf,NL,yahoo
ams/VCASH,VCASH.AS,etf,NL,yahoo
ams/VCSHA,VCSHA.AS,etf,NL,yahoo
ams/VECP,VECP.AS,etf,NL,yahoo
ams/VEMT,VEMT.AS,etf,NL,yahoo
ams/VERX,VERX.AS,etf,NL,yahoo
ams/VETY,VETY.AS,etf,NL,yahoo
ams/VEUR,VEUR.AS,etf,NL,yahoo
ams/VEVE,VEVE.AS,etf,NL,yahoo
ams/VFEM,VFEM.AS,etf,NL,yahoo
ams/VGGF,VGGF.AS,etf,NL,yahoo
ams/VGWE,VGWE.AS,etf,NL,yahoo
ams/VHYL,VHYL.AS,etf,NL,yahoo
ams/VJPN,VJPN.AS,etf,NL,yahoo
ams/VLDS,VLDS.AS,etf,NL,yahoo
ams/VNRT,VNRT.AS,etf,NL,yahoo
ams/VSCE,VSCE.AS,etf,NL,yahoo
ams/VUCP,VUCP.AS,etf,NL,yahoo
ams/VUDS,VUDS.AS,etf,NL,yahoo
ams/VUSA,VUSA.AS,etf,NL,yahoo
ams/VUTY,VUTY.AS,etf,NL,yahoo
ams/VWCE,VWCE.AS,etf,NL,yahoo
ams/VWCG,VWCG.AS,etf,NL,yahoo
ams/VWRL,VWRL.AS,etf,NL,yahoo
ams/WCDS,WCDS.AS,etf,NL,yahoo
ams/WCMS,WCMS.AS,etf,NL,yahoo
ams/WCOD,WCOD.AS,etf,NL,yahoo
ams/WCOS,WCOS.AS,etf,NL,yahoo
ams/WCSS,WCSS.AS,etf,NL,yahoo
ams/WCTA,WCTA.AS,etf,NL,yahoo
ams/WCTD,WCTD.AS,etf,NL,yahoo
ams/WENE,WENE.AS,etf,NL,yahoo
ams/WENS,WENS.AS,etf,NL,yahoo
ams/WFIN,WFIN.AS,etf,NL,yahoo
ams/WFNS,WFNS.AS,etf,NL,yahoo
ams/WHCA,WHCA.AS,etf,NL,yahoo
ams/WHCS,WHCS.AS,etf,NL,yahoo
ams/WHEA,WHEA.AS,etf,NL,yahoo
ams/WINC,WINC.AS,etf,NL,yahoo
ams/WIND,WIND.AS,etf,NL,yahoo
ams/WINS,WINS.AS,etf,NL,yahoo
ams/WITS,WITS.AS,etf,NL,yahoo
ams/WMAT,WMAT.AS,etf,NL,yahoo
ams/WMTS,WMTS.AS,etf,NL,yahoo
ams/WNRG,WNRG.AS,etf,NL,yahoo
ams/WOEE,WOEE.AS,etf,NL,yahoo
ams/WOOE,WOOE.AS,etf,NL,yahoo
ams/WPAB,WPAB.AS,etf,NL,yahoo
ams/WPAD,WPAD.AS,etf,NL,yahoo
ams/WQDA,WQDA.AS,etf,NL,yahoo
ams/WRDU,WRDU.AS,etf,NL,yahoo
ams/WSRI,WSRI.AS,etf,NL,yahoo
ams/WTCH,WTCH.AS,etf,NL,yahoo
ams/WTEL,WTEL.AS,etf,NL,yahoo
ams/WUTI,WUTI.AS,etf,NL,yahoo
ams/WVAL,WVAL.AS,etf,NL,yahoo
ams/XUSE,XUSE.AS,etf,NL,yahoo
ams/YCSH,YCSH.AS,etf,NL,yahoo
ams/2AMD,2AMD.AS,stock,NL,yahoo
ams/2AMZ,2AMZ.AS,stock,NL,yahoo
ams/2FB,2FB.AS,stock,NL,yahoo
ams/2GOO,2GOO.AS,stock,NL,yahoo
ams/2GS,2GS.AS,stock,NL,yahoo
ams/3AMZ,3AMZ.AS,stock,NL,yahoo
ams/3CRM,3CRM.AS,stock,NL,yahoo
ams/AALB,AALB.AS,stock,NL,yahoo
ams/ABN,ABN.AS,stock,NL,yahoo
ams/ACOMO,ACOMO.AS,stock,NL,yahoo
ams/AD,AD.AS,stock,NL,yahoo
ams/ADYEN,ADYEN.AS,stock,NL,yahoo
ams/AGIL,AGIL.AS,stock,NL,yahoo
ams/AGN,AGN.AS,stock,NL,yahoo
ams/AJAX,AJAX.AS,stock,NL,yahoo
ams/AKZA,AKZA.AS,stock,NL,yahoo
ams/ALFEN,ALFEN.AS,stock,NL,yahoo
ams/ALLFG,ALLFG.AS,stock,NL,yahoo
ams/ALX,ALX.AS,stock,NL,yahoo
ams/AMG,AMG.AS,stock,NL,yahoo
ams/AMUND,AMUND.AS,stock,NL,yahoo
ams/APAM,APAM.AS,stock,NL,yahoo
ams/ARCAD,ARCAD.AS,stock,NL,yahoo
ams/ASM,ASM.AS,stock,NL,yahoo
ams/ASML,ASML.AS,stock,NL,yahoo
ams/ASRNL,ASRNL.AS,stock,NL,yahoo
ams/AVTX,AVTX.AS,stock,NL,yahoo
ams/AXS,AXS.AS,stock,NL,yahoo
ams/AZRN,AZRN.AS,stock,NL,yahoo
ams/BACE,BACE.AS,stock,NL,yahoo
ams/BAMNB,BAMNB.AS,stock,NL,yahoo
ams/BESI,BESI.AS,stock,NL,yahoo
ams/BEVER,BEVER.AS,stock,NL,yahoo
ams/BFIT,BFIT.AS,stock,NL,yahoo
ams/BNJ,BNJ.AS,stock,NL,yahoo
ams/BRNL,BRNL.AS,stock,NL,yahoo
ams/BSGR,BSGR.AS,stock,NL,yahoo
ams/CABKA,CABKA.AS,stock,NL,yahoo
ams/CABLE,CABLE.AS,stock,NL,yahoo
ams/CCEP,CCEP.AS,stock,NL,yahoo
ams/CMCOM,CMCOM.AS,stock,NL,yahoo
ams/CRBN,CRBN.AS,stock,NL,yahoo
ams/CSG,CSG.AS,stock,NL,yahoo
ams/CTAC,CTAC.AS,stock,NL,yahoo
ams/CTPNV,CTPNV.AS,stock,NL,yahoo
ams/CVC,CVC.AS,stock,NL,yahoo
ams/DSFIR,DSFIR.AS,stock,NL,yahoo
ams/EARTH,EARTH.AS,stock,NL,yahoo
ams/EAS2P,EAS2P.AS,stock,NL,yahoo
ams/EBUS,EBUS.AS,stock,NL,yahoo
ams/ECMPA,ECMPA.AS,stock,NL,yahoo
ams/ECT,ECT.AS,stock,NL,yahoo
ams/ENVI,ENVI.AS,stock,NL,yahoo
ams/ERC,ERC.AS,stock,NL,yahoo
ams/EXO,EXO.AS,stock,NL,yahoo
ams/FAST,FAST.AS,stock,NL,yahoo
ams/FER,FER.AS,stock,NL,yahoo
ams/FERGR,FERGR.AS,stock,NL,yahoo
ams/FFARM,FFARM.AS,stock,NL,yahoo
ams/FLOW,FLOW.AS,stock,NL,yahoo
ams/FUR,FUR.AS,stock,NL,yahoo
ams/GLPG,GLPG.AS,stock,NL,yahoo
ams/GOLD,GOLD.AS,stock,NL,yahoo
ams/HAL,HAL.AS,stock,NL,yahoo
ams/HAVAS,HAVAS.AS,stock,NL,yahoo
ams/HEIA,HEIA.AS,stock,NL,yahoo
ams/HEIJM,HEIJM.AS,stock,NL,yahoo
ams/HEIO,HEIO.AS,stock,NL,yahoo
ams/HOLCO,HOLCO.AS,stock,NL,yahoo
ams/HWK,HWK.AS,stock,NL,yahoo
ams/HYDRA,HYDRA.AS,stock,NL,yahoo
ams/IMCD,IMCD.AS,stock,NL,yahoo
ams/INGA,INGA.AS,stock,NL,yahoo
ams/INPHI,INPHI.AS,stock,NL,yahoo
ams/INPST,INPST.AS,stock,NL,yahoo
ams/JDEP,JDEP.AS,stock,NL,yahoo
ams/KENDR,KENDR.AS,stock,NL,yahoo
ams/KPN,KPN.AS,stock,NL,yahoo
ams/LIGHT,LIGHT.AS,stock,NL,yahoo
ams/LVIDE,LVIDE.AS,stock,NL,yahoo
ams/MICC,MICC.AS,stock,NL,yahoo
ams/MORE,MORE.AS,stock,NL,yahoo
ams/MT,MT.AS,stock,NL,yahoo
ams/MTRK,MTRK.AS,stock,NL,yahoo
ams/NAI,NAI.AS,stock,NL,yahoo
ams/NAITR,NAITR.AS,stock,NL,yahoo
ams/NEDAP,NEDAP.AS,stock,NL,yahoo
ams/NEDSE,NEDSE.AS,stock,NL,yahoo
ams/NN,NN.AS,stock,NL,yahoo
ams/NRP,NRP.AS,stock,NL,yahoo
ams/NSE,NSE.AS,stock,NL,yahoo
ams/NSI,NSI.AS,stock,NL,yahoo
ams/NXFIL,NXFIL.AS,stock,NL,yahoo
ams/OCI,OCI.AS,stock,NL,yahoo
ams/PBH,PBH.AS,stock,NL,yahoo
ams/PHARM,PHARM.AS,stock,NL,yahoo
ams/PHIA,PHIA.AS,stock,NL,yahoo
ams/PNL,PNL.AS,stock,NL,yahoo
ams/PORF,PORF.AS,stock,NL,yahoo
ams/PPLAA,PPLAA.AS,stock,NL,yahoo
ams/PPLAB,PPLAB.AS,stock,NL,yahoo
ams/PRX,PRX.AS,stock,NL,yahoo
ams/QEV,QEV.AS,stock,NL,yahoo
ams/QEVT,QEVT.AS,stock,NL,yahoo
ams/RAND,RAND.AS,stock,NL,yahoo
ams/REINA,REINA.AS,stock,NL,yahoo
ams/REN,REN.AS,stock,NL,yahoo
ams/SBMO,SBMO.AS,stock,NL,yahoo
ams/SHELL,SHELL.AS,stock,NL,yahoo
ams/SIFG,SIFG.AS,stock,NL,yahoo
ams/SLIGR,SLIGR.AS,stock,NL,yahoo
ams/THEON,THEON.AS,stock,NL,yahoo
ams/TOM2,TOM2.AS,stock,NL,yahoo
ams/TRIO,TRIO.AS,stock,NL,yahoo
ams/TWEKA,TWEKA.AS,stock,NL,yahoo
ams/UMG,UMG.AS,stock,NL,yahoo
ams/UNA,UNA.AS,stock,NL,yahoo
ams/VALUE,VALUE.AS,stock,NL,yahoo
ams/VLK,VLK.AS,stock,NL,yahoo
ams/VPK,VPK.AS,stock,NL,yahoo
ams/VVY,VVY.AS,stock,NL,yahoo
ams/WHA,WHA.AS,stock,NL,yahoo
ams/WKL,WKL.AS,stock,NL,yahoo
osl/2020,2020.OL,stock,NO,yahoo
osl/5PG,5PG.OL,stock,NO,yahoo
osl/AASB,AASB.OL,stock,NO,yahoo
osl/ABG,ABG.OL,stock,NO,yahoo
osl/ABL,ABL.OL,stock,NO,yahoo
osl/ABS,ABS.OL,stock,NO,yahoo
osl/ABTEC,ABTEC.OL,stock,NO,yahoo
osl/ACED,ACED.OL,stock,NO,yahoo
osl/ACR,ACR.OL,stock,NO,yahoo
osl/ADS,ADS.OL,stock,NO,yahoo
osl/AFG,AFG.OL,stock,NO,yahoo
osl/AFISH,AFISH.OL,stock,NO,yahoo
osl/AFK,AFK.OL,stock,NO,yahoo
osl/AGLX,AGLX.OL,stock,NO,yahoo
osl/AIX,AIX.OL,stock,NO,yahoo
osl/AKAST,AKAST.OL,stock,NO,yahoo
osl/AKBM,AKBM.OL,stock,NO,yahoo
osl/AKER,AKER.OL,stock,NO,yahoo
osl/AKH,AKH.OL,stock,NO,yahoo
osl/AKOBO,AKOBO.OL,stock,NO,yahoo
osl/AKRBP,AKRBP.OL,stock,NO,yahoo
osl/AKSO,AKSO.OL,stock,NO,yahoo
osl/AKVA,AKVA.OL,stock,NO,yahoo
osl/ALNG,ALNG.OL,stock,NO,yahoo
osl/ANDF,ANDF.OL,stock,NO,yahoo
osl/APR,APR.OL,stock,NO,yahoo
osl/ARCH,ARCH.OL,stock,NO,yahoo
osl/ARR,ARR.OL,stock,NO,yahoo
osl/ASA,ASA.OL,stock,NO,yahoo
osl/ATEA,ATEA.OL,stock,NO,yahoo
osl/AURG,AURG.OL,stock,NO,yahoo
osl/AUSS,AUSS.OL,stock,NO,yahoo
osl/AUTO,AUTO.OL,stock,NO,yahoo
osl/AZT,AZT.OL,stock,NO,yahoo
osl/B2I,B2I.OL,stock,NO,yahoo
osl/BAKKA,BAKKA.OL,stock,NO,yahoo
osl/BALT,BALT.OL,stock,NO,yahoo
osl/BARRA,BARRA.OL,stock,NO,yahoo
osl/BCS,BCS.OL,stock,NO,yahoo
osl/BEWI,BEWI.OL,stock,NO,yahoo
osl/BIEN,BIEN.OL,stock,NO,yahoo
osl/BMA,BMA.OL,stock,NO,yahoo
osl/BNOR,BNOR.OL,stock,NO,yahoo
osl/BONHR,BONHR.OL,stock,NO,yahoo
osl/BOR,BOR.OL,stock,NO,yahoo
osl/BORR,BORR.OL,stock,NO,yahoo
osl/BOUV,BOUV.OL,stock,NO,yahoo
osl/BRG,BRG.OL,stock,NO,yahoo
osl/BRUT,BRUT.OL,stock,NO,yahoo
osl/BSP,BSP.OL,stock,NO,yahoo
osl/BWE,BWE.OL,stock,NO,yahoo
osl/BWLPG,BWLPG.OL,stock,NO,yahoo
osl/BWO,BWO.OL,stock,NO,yahoo
osl/CADLR,CADLR.OL,stock,NO,yahoo
osl/CAMBI,CAMBI.OL,stock,NO,yahoo
osl/CAPSL,CAPSL.OL,stock,NO,yahoo
osl/CAVEN,CAVEN.OL,stock,NO,yahoo
osl/CLOUD,CLOUD.OL,stock,NO,yahoo
osl/CMBTO,CMBTO.OL,stock,NO,yahoo
osl/CODE,CODE.OL,stock,NO,yahoo
osl/CONTX,CONTX.OL,stock,NO,yahoo
osl/COSH,COSH.OL,stock,NO,yahoo
osl/CRNA,CRNA.OL,stock,NO,yahoo
osl/CYVIZ,CYVIZ.OL,stock,NO,yahoo
osl/DDRIL,DDRIL.OL,stock,NO,yahoo
osl/DELIA,DELIA.OL,stock,NO,yahoo
osl/DFENS,DFENS.OL,stock,NO,yahoo
osl/DNB,DNB.OL,stock,NO,yahoo
osl/DNO,DNO.OL,stock,NO,yahoo
osl/DOFG,DOFG.OL,stock,NO,yahoo
osl/DSRT,DSRT.OL,stock,NO,yahoo
osl/DVD,DVD.OL,stock,NO,yahoo
osl/EAM,EAM.OL,stock,NO,yahoo
osl/EIOF,EIOF.OL,stock,NO,yahoo
osl/ELABS,ELABS.OL,stock,NO,yahoo
osl/ELIMP,ELIMP.OL,stock,NO,yahoo
osl/ELK,ELK.OL,stock,NO,yahoo
osl/ELMRA,ELMRA.OL,stock,NO,yahoo
osl/ELO,ELO.OL,stock,NO,yahoo
osl/EMGS,EMGS.OL,stock,NO,yahoo
osl/ENDUR,ENDUR.OL,stock,NO,yahoo
osl/ENERG,ENERG.OL,stock,NO,yahoo
osl/ENH,ENH.OL,stock,NO,yahoo
osl/ENSU,ENSU.OL,stock,NO,yahoo
osl/ENTRA,ENTRA.OL,stock,NO,yahoo
osl/ENVIP,ENVIP.OL,stock,NO,yahoo
osl/EPR,EPR.OL,stock,NO,yahoo
osl/EQNR,EQNR.OL,stock,NO,yahoo
osl/EQVA,EQVA.OL,stock,NO,yahoo
osl/EXTX,EXTX.OL,stock,NO,yahoo
osl/FFSB,FFSB.OL,stock,NO,yahoo
osl/FRO,FRO.OL,stock,NO,yahoo
osl/GEM,GEM.OL,stock,NO,yahoo
osl/GENT,GENT.OL,stock,NO,yahoo
osl/GEOS,GEOS.OL,stock,NO,yahoo
osl/GIGA,GIGA.OL,stock,NO,yahoo
osl/GJF,GJF.OL,stock,NO,yahoo
osl/GKP,GKP.OL,stock,NO,yahoo
osl/GOD,GOD.OL,stock,NO,yahoo
osl/GRONG,GRONG.OL,stock,NO,yahoo
osl/GSF,GSF.OL,stock,NO,yahoo
osl/GYL,GYL.OL,stock,NO,yahoo
osl/HAFNI,HAFNI.OL,stock,NO,yahoo
osl/HAUTO,HAUTO.OL,stock,NO,yahoo
osl/HAV,HAV.OL,stock,NO,yahoo
osl/HAVI,HAVI.OL,stock,NO,yahoo
osl/HBC,HBC.OL,stock,NO,yahoo
osl/HDLY,HDLY.OL,stock,NO,yahoo
osl/HELG,HELG.OL,stock,NO,yahoo
osl/HERMA,HERMA.OL,stock,NO,yahoo
osl/HEX,HEX.OL,stock,NO,yahoo
osl/HGSB,HGSB.OL,stock,NO,yahoo
osl/HKY,HKY.OL,stock,NO,yahoo
osl/HPUR,HPUR.OL,stock,NO,yahoo
osl/HSHP,HSHP.OL,stock,NO,yahoo
osl/HSPG,HSPG.OL,stock,NO,yahoo
osl/HUDL,HUDL.OL,stock,NO,yahoo
osl/HUNT,HUNT.OL,stock,NO,yahoo
osl/HYN,HYN.OL,stock,NO,yahoo
osl/HYPRO,HYPRO.OL,stock,NO,yahoo
osl/IDEX,IDEX.OL,stock,NO,yahoo
osl/INDCT,INDCT.OL,stock,NO,yahoo
osl/INIFY,INIFY.OL,stock,NO,yahoo
osl/ININ,ININ.OL,stock,NO,yahoo
osl/INSTA,INSTA.OL,stock,NO,yahoo
osl/IOX,IOX.OL,stock,NO,yahoo
osl/ISLAX,ISLAX.OL,stock,NO,yahoo
osl/ITERA,ITERA.OL,stock,NO,yahoo
osl/IWS,IWS.OL,stock,NO,yahoo
osl/JAREN,JAREN.OL,stock,NO,yahoo
osl/JIN,JIN.OL,stock,NO,yahoo
osl/KCC,KCC.OL,stock,NO,yahoo
osl/KID,KID.OL,stock,NO,yahoo
osl/KING,KING.OL,stock,NO,yahoo
osl/KIT,KIT.OL,stock,NO,yahoo
osl/KLDVK,KLDVK.OL,stock,NO,yahoo
osl/KMCP,KMCP.OL,stock,NO,yahoo
osl/KOA,KOA.OL,stock,NO,yahoo
osl/KOG,KOG.OL,stock,NO,yahoo
osl/KOMPL,KOMPL.OL,stock,NO,yahoo
osl/KRAB,KRAB.OL,stock,NO,yahoo
osl/LIFE,LIFE.OL,stock,NO,yahoo
osl/LINK,LINK.OL,stock,NO,yahoo
osl/LOKO,LOKO.OL,stock,NO,yahoo
osl/LSG,LSG.OL,stock,NO,yahoo
osl/LUMI,LUMI.OL,stock,NO,yahoo
osl/LYTIX,LYTIX.OL,stock,NO,yahoo
osl/MAS,MAS.OL,stock,NO,yahoo
osl/MEDI,MEDI.OL,stock,NO,yahoo
osl/MELG,MELG.OL,stock,NO,yahoo
osl/MGN,MGN.OL,stock,NO,yahoo
osl/MING,MING.OL,stock,NO,yahoo
osl/MORG,MORG.OL,stock,NO,yahoo
osl/MORLD,MORLD.OL,stock,NO,yahoo
osl/MOWI,MOWI.OL,stock,NO,yahoo
osl/MPCC,MPCC.OL,stock,NO,yahoo
osl/MPCES,MPCES.OL,stock,NO,yahoo
osl/MULTI,MULTI.OL,stock,NO,yahoo
osl/MVE,MVE.OL,stock,NO,yahoo
osl/MVW,MVW.OL,stock,NO,yahoo
osl/NAPA,NAPA.OL,stock,NO,yahoo
osl/NAS,NAS.OL,stock,NO,yahoo
osl/NAVA,NAVA.OL,stock,NO,yahoo
osl/NBX,NBX.OL,stock,NO,yahoo
osl/NCOD,NCOD.OL,stock,NO,yahoo
osl/NEL,NEL.OL,stock,NO,yahoo
osl/NEXT,NEXT.OL,stock,NO,yahoo
osl/NHY,NHY.OL,stock,NO,yahoo
osl/NISB,NISB.OL,stock,NO,yahoo
osl/NKR,NKR.OL,stock,NO,yahoo
osl/NOAP,NOAP.OL,stock,NO,yahoo
osl/NOD,NOD.OL,stock,NO,yahoo
osl/NOFIN,NOFIN.OL,stock,NO,yahoo
osl/NOHAL,NOHAL.OL,stock,NO,yahoo
osl/NOL,NOL.OL,stock,NO,yahoo
osl/NOM,NOM.OL,stock,NO,yahoo
osl/NONG,NONG.OL,stock,NO,yahoo
osl/NORAM,NORAM.OL,stock,NO,yahoo
osl/NORBT,NORBT.OL,stock,NO,yahoo
osl/NORCO,NORCO.OL,stock,NO,yahoo
osl/NORDH,NORDH.OL,stock,NO,yahoo
osl/NORSE,NORSE.OL,stock,NO,yahoo
osl/NORTH,NORTH.OL,stock,NO,yahoo
osl/NOSN,NOSN.OL,stock,NO,yahoo
osl/NRC,NRC.OL,stock,NO,yahoo
osl/NSKOG,NSKOG.OL,stock,NO,yahoo
osl/NTG,NTG.OL,stock,NO,yahoo
osl/NTI,NTI.OL,stock,NO,yahoo
osl/NYKD,NYKD.OL,stock,NO,yahoo
osl/OBSRV,OBSRV.OL,stock,NO,yahoo
osl/OCEAN,OCEAN.OL,stock,NO,yahoo
osl/ODF,ODF.OL,stock,NO,yahoo
osl/ODFB,ODFB.OL,stock,NO,yahoo
osl/ODL,ODL.OL,stock,NO,yahoo
osl/OET,OET.OL,stock,NO,yahoo
osl/OKEA,OKEA.OL,stock,NO,yahoo
osl/OMDA,OMDA.OL,stock,NO,yahoo
osl/ONCIN,ONCIN.OL,stock,NO,yahoo
osl/ORK,ORK.OL,stock,NO,yahoo
osl/OSUN,OSUN.OL,stock,NO,yahoo
osl/OTEC,OTEC.OL,stock,NO,yahoo
osl/OTL,OTL.OL,stock,NO,yahoo
osl/OTOVO,OTOVO.OL,stock,NO,yahoo
osl/PARB,PARB.OL,stock,NO,yahoo
osl/PCIB,PCIB.OL,stock,NO,yahoo
osl/PEN,PEN.OL,stock,NO,yahoo
osl/PEXIP,PEXIP.OL,stock,NO,yahoo
osl/PHO,PHO.OL,stock,NO,yahoo
osl/PLGC,PLGC.OL,stock,NO,yahoo
osl/PLSV,PLSV.OL,stock,NO,yahoo
osl/PLT,PLT.OL,stock,NO,yahoo
osl/PNOR,PNOR.OL,stock,NO,yahoo
osl/POL,POL.OL,stock,NO,yahoo
osl/PROT,PROT.OL,stock,NO,yahoo
osl/PROXI,PROXI.OL,stock,NO,yahoo
osl/PRS,PRS.OL,stock,NO,yahoo
osl/PRYME,PRYME.OL,stock,NO,yahoo
osl/PSE,PSE.OL,stock,NO,yahoo
osl/PUBLI,PUBLI.OL,stock,NO,yahoo
osl/PYRUM,PYRUM.OL,stock,NO,yahoo
osl/QEC,QEC.OL,stock,NO,yahoo
osl/RANA,RANA.OL,stock,NO,yahoo
osl/REACH,REACH.OL,stock,NO,yahoo
osl/RECSI,RECSI.OL,stock,NO,yahoo
osl/REFL,REFL.OL,stock,NO,yahoo
osl/RING,RING.OL,stock,NO,yahoo
osl/RIVER,RIVER.OL,stock,NO,yahoo
osl/ROGS,ROGS.OL,stock,NO,yahoo
osl/ROM,ROM.OL,stock,NO,yahoo
osl/ROMER,ROMER.OL,stock,NO,yahoo
osl/SAGA,SAGA.OL,stock,NO,yahoo
